관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치연월,관리기관전화번호,위도,경도,데이터기준일자
영천시청,,경상북도 영천시 서산동 144-2,교통단속,1,200,남서,30,2022-09-01,054-330-6663,35.9824216,128.9050322,2025-05-28
영천시청,경상북도 영천시 봉동 2길 23-60 (봉동경로당 앞),경상북도 영천시 봉동 673-11 (봉동경로당 앞),생활방범,1,200,남동,30,2016-12-01,054-330-6663,35.9333483,128.9436856,2025-05-28
영천시청,경상북도 영천시 봉동 2길 23-60 (봉동경로당 앞),경상북도 영천시 봉동 673-11 (봉동경로당 앞),생활방범,1,200,남서,30,2016-12-01,054-330-6663,35.9333483,128.9436856,2025-05-28
영천시청,경상북도 영천시 봉동 2길 23-60 (봉동경로당 앞),경상북도 영천시 봉동 673-11 (봉동경로당 앞),생활방범,1,200,360도전방면,30,2016-12-01,054-330-6663,35.9333483,128.9436856,2025-05-28
영천시청,,경상북도 영천시 문외동 181-8 (경북신경외과뒷편),생활방범,1,200,남서,30,2017-06-01,054-330-6663,35.9704054,128.9366647,2025-05-28
영천시청,,경상북도 영천시 문외동 181-8 (경북신경외과뒷편),생활방범,1,200,360도전방면,30,2017-06-01,054-330-6663,35.9704054,128.9366647,2025-05-28
영천시청,,경상북도 영천시 자양면 용산리 산 54-6 삼귀교앞 삼거리,생활방범,1,200,남서,30,2018-12-01,054-330-6663,36.0850941,129.0479862,2025-05-28
영천시청,,경상북도 영천시 자양면 용산리 산 54-6 삼귀교앞 삼거리,생활방범,1,200,360도전방면,30,2018-12-01,054-330-6663,36.0850941,129.0479862,2025-05-28
영천시청,,경상북도 영천시 자양면 보현리 2229-2 보현4리 마을회관 인근,생활방범,1,200,남서,30,2018-12-01,054-330-6663,36.1383981,129.0155956,2025-05-28
영천시청,,경상북도 영천시 자양면 보현리 2229-2 보현4리 마을회관 인근,생활방범,1,200,360도전방면,30,2018-12-01,054-330-6663,36.1383981,129.0155956,2025-05-28
영천시청,,경상북도 영천시 금호읍 오계리 13-3,생활방범,1,200,북동,30,2018-12-01,054-330-6663,35.9185686,128.884554,2025-05-28
영천시청,,경상북도 영천시 금호읍 오계리 13-3,생활방범,1,200,남서,30,2018-12-01,054-330-6663,35.9185686,128.884554,2025-05-28
영천시청,,경상북도 영천시 고경면 삼포리 1078-1,생활방범,1,200,북동,30,2019-08-01,054-330-6663,36.0082103,129.0986641,2025-05-28
영천시청,,경상북도 영천시 고경면 삼포리 1078-1,생활방범,1,200,남서,30,2019-08-01,054-330-6663,36.0082103,129.0986641,2025-05-28
영천시청,,경상북도 영천시 고경면 삼포리 1078-1,생활방범,1,200,북동,30,2019-08-01,054-330-6663,36.0082103,129.0986641,2025-05-28
영천시청,,경상북도 영천시 고경면 대성리 628,생활방범,1,200,남서,30,2019-10-01,054-330-6663,35.9619276,129.0019891,2025-05-28
영천시청,,경상북도 영천시 고경면 대성리 628,생활방범,1,200,북동,30,2019-10-01,054-330-6663,35.9619276,129.0019891,2025-05-28
영천시청,,경상북도 영천시 고경면 대성리 628,생활방범,1,200,정북,30,2019-10-01,054-330-6663,35.9619276,129.0019891,2025-05-28
영천시청,경상북도 영천시 금호읍 교대7길 11,경상북도 영천시 금호읍 교대리 6-20,생활방범,1,200,북동,30,2019-10-01,054-330-6663,35.9336832,128.8777982,2025-05-28
영천시청,경상북도 영천시 금호읍 교대7길 11,경상북도 영천시 금호읍 교대리 6-20,생활방범,1,200,정북,30,2019-10-01,054-330-6663,35.9336832,128.8777982,2025-05-28
영천시청,,경상북도 영천시 대창면 구지리 1330-1,생활방범,1,200,360도전방면,30,2020-02-01,054-330-6663,35.8687797,128.8903486,2025-05-28
영천시청,,경상북도 영천시 대창면 구지리 1330-1,생활방범,1,200,북동,30,2020-02-01,054-330-6663,35.8687797,128.8903486,2025-05-28
영천시청,,경상북도 영천시 대창면 구지리 1330-1,생활방범,1,200,남동,30,2020-02-01,054-330-6663,35.8687797,128.8903486,2025-05-28
영천시청,,경상북도 영천시 대창면 구지리 1330-1,생활방범,1,200,정남,30,2020-02-01,054-330-6663,35.8687797,128.8903486,2025-05-28
영천시청,,경상북도 영천시 북안면 고지리 880-4,생활방범,1,200,남동,30,2020-02-01,054-330-6663,35.9091781,129.0100946,2025-05-28
영천시청,,경상북도 영천시 북안면 고지리 880-4,생활방범,1,200,360도전방면,30,2020-02-01,054-330-6663,35.9091781,129.0100946,2025-05-28
영천시청,,경상북도 영천시 북안면 고지리 880-4,생활방범,1,200,북동,30,2020-02-01,054-330-6663,35.9091781,129.0100946,2025-05-28
영천시청,,경상북도 영천시 북안면 고지리 880-4,생활방범,1,200,정북,30,2020-02-01,054-330-6663,35.9091781,129.0100946,2025-05-28
영천시청,경상북도 영천시 고경면 호국로 1025,경상북도 영천시 고경면 해선리 546-7,생활방범,1,200,남서,30,2020-06-01,054-330-6663,36.0028601,129.0421453,2025-05-28
영천시청,경상북도 영천시 고경면 호국로 1025,경상북도 영천시 고경면 해선리 546-7,생활방범,1,200,정동,30,2020-06-01,054-330-6663,36.0028601,129.0421453,2025-05-28
영천시청,경상북도 영천시 고경면 호국로 1025,경상북도 영천시 고경면 해선리 546-7,생활방범,1,200,남동,30,2020-06-01,054-330-6663,36.0028601,129.0421453,2025-05-28
영천시청,경상북도 영천시 고경면 호국로 1025,경상북도 영천시 고경면 해선리 546-7,생활방범,1,200,북동,30,2020-06-01,054-330-6663,36.0028601,129.0421453,2025-05-28
영천시청,경상북도 영천시 고경면 호국로 1025,경상북도 영천시 고경면 해선리 546-7,생활방범,1,200,정북,30,2020-06-01,054-330-6663,36.0028601,129.0421453,2025-05-28
영천시청,경상북도 영천시 고경면 호국로 1025,경상북도 영천시 고경면 해선리 546-7,생활방범,1,200,정남,30,2020-06-01,054-330-6663,36.0028601,129.0421453,2025-05-28
영천시청,,경상북도 영천시 대창면 대재리 577,생활방범,1,200,남서,30,2020-11-01,054-330-6663,35.8770626,128.9035056,2025-05-28
영천시청,,경상북도 영천시 대창면 대재리 577,생활방범,1,200,북동,30,2020-11-01,054-330-6663,35.8770626,128.9035056,2025-05-28
영천시청,,경상북도 영천시 대창면 대재리 577,생활방범,1,200,정북,30,2020-11-01,054-330-6663,35.8770626,128.9035056,2025-05-28
영천시청,,경상북도 영천시 금호읍 대미리 771-5,생활방범,1,200,남동,30,2020-11-01,054-330-6663,35.9474915,128.8852143,2025-05-28
영천시청,,경상북도 영천시 금호읍 대미리 771-5,생활방범,1,200,남서,30,2020-11-01,054-330-6663,35.9474915,128.8852143,2025-05-28
영천시청,,경상북도 영천시 금호읍 어은리 128-6,생활방범,1,200,남동,30,2020-11-01,054-330-6663,35.909323,128.9051319,2025-05-28
영천시청,,경상북도 영천시 금호읍 어은리 128-6,생활방범,1,200,남동,30,2020-11-01,054-330-6663,35.909323,128.9051319,2025-05-28
영천시청,,경상북도 영천시 금호읍 어은리 128-6,생활방범,1,200,남서,30,2020-11-01,054-330-6663,35.909323,128.9051319,2025-05-28
영천시청,,경상북도 영천시 화남면 대천리 1071(대천교),생활방범,1,200,남동,30,2022-09-01,054-330-6663,36.037283,128.9132161,2025-05-28
영천시청,,경상북도 영천시 화남면 대천리 1071(대천교),생활방범,1,200,정북,30,2022-09-01,054-330-6663,36.037283,128.9132161,2025-05-28
영천시청,경상북도 영천시 화남면 대천1길 37(대천1리 경로당),경상북도 영천시 화남면 대천리 535,생활방범,1,200,남동,30,2022-09-01,054-330-6663,36.0391617,128.9102219,2025-05-28
영천시청,경상북도 영천시 화남면 대천1길 37(대천1리 경로당),경상북도 영천시 화남면 대천리 535,생활방범,1,200,정북,30,2022-09-01,054-330-6663,36.0391617,128.9102219,2025-05-28
영천시청,경상북도 영천시 금호읍 사근달길 121-2,경상북도 영천시 금호읍 오계리 산32,생활방범,1,200,남동,30,2022-09-01,054-330-6663,35.9038759,128.8977672,2025-05-28
영천시청,경상북도 영천시 금호읍 사근달길 121-2,경상북도 영천시 금호읍 오계리 산32,생활방범,1,200,북동,30,2022-09-01,054-330-6663,35.9038759,128.8977672,2025-05-28
영천시청,경상북도 영천시 금호읍 사근달길 121-2,경상북도 영천시 금호읍 오계리 산32,생활방범,1,200,남서,30,2022-09-01,054-330-6663,35.9038759,128.8977672,2025-05-28
영천시청,,경상북도 영천시 금호읍 관정리 359-3,생활방범,1,200,북동,30,2022-09-01,054-330-6663,35.9289023,128.9075658,2025-05-28
영천시청,,경상북도 영천시 금호읍 관정리 359-3,생활방범,1,200,정북,30,2022-09-01,054-330-6663,35.9289023,128.9075658,2025-05-28
영천시청,,경상북도 영천시 금호읍 관정리 359-3,생활방범,1,200,남동,30,2022-09-01,054-330-6663,35.9289023,128.9075658,2025-05-28
영천시청,,경상북도 영천시 금호읍 관정리 359-3,생활방범,1,200,남동,30,2022-09-01,054-330-6663,35.9289023,128.9075658,2025-05-28
영천시청,,경상북도 영천시 금호읍 관정리 359-3,생활방범,1,200,남서,30,2022-09-01,054-330-6663,35.9289023,128.9075658,2025-05-28
영천시청,,경상북도 영천시 금호읍 덕성리 215-20,생활방범,1,200,남서,30,2022-09-01,054-330-6663,35.9318504,128.8674517,2025-05-28
영천시청,,경상북도 영천시 금호읍 덕성리 215-20,생활방범,1,200,남동,30,2022-09-01,054-330-6663,35.9318504,128.8674517,2025-05-28
영천시청,,경상북도 영천시 금호읍 덕성리 215-20,생활방범,1,200,북동,30,2022-09-01,054-330-6663,35.9318504,128.8674517,2025-05-28
영천시청,,경상북도 영천시 청통면 신학리 168-7,생활방범,1,200,남동,30,2022-09-01,054-330-6663,35.9940701,128.8286341,2025-05-28
영천시청,,경상북도 영천시 청통면 신학리 168-7,생활방범,1,200,남서,30,2022-09-01,054-330-6663,35.9940701,128.8286341,2025-05-28
영천시청,,경상북도 영천시 청통면 죽정리 652-44(죽정교),생활방범,1,200,북동,30,2022-09-01,054-330-6663,35.9940701,128.8286341,2025-05-28
영천시청,,경상북도 영천시 청통면 죽정리 652-44(죽정교),생활방범,1,200,남서,30,2022-09-01,054-330-6663,35.9764833,128.8244573,2025-05-28
영천시청,,경상북도 영천시 신녕면 신덕리 211-2(신덕2리마을입구),생활방범,1,200,정북,30,2022-09-01,054-330-6663,36.029715,128.8073528,2025-05-28
영천시청,,경상북도 영천시 신녕면 신덕리 211-2(신덕2리마을입구),생활방범,1,200,남서,30,2022-09-01,054-330-6663,36.029715,128.8073528,2025-05-28
영천시청,,경상북도 영천시 신녕면 신덕리 211-2(신덕2리마을입구),생활방범,1,200,북동,30,2022-09-01,054-330-6663,36.029715,128.8073528,2025-05-28
영천시청,,경상북도 영천시 화산면 연계리 319-4(나자렛집 입구),생활방범,1,200,정북,30,2022-09-01,054-330-6663,36.0295187,128.8348248,2025-05-28
영천시청,,경상북도 영천시 화산면 연계리 319-4(나자렛집 입구),생활방범,1,200,남서,30,2022-09-01,054-330-6663,36.0295187,128.8348248,2025-05-28
영천시청,경상북도 영천시 화남면 대천2길 7,경상북도 영천시 화남면 대천리 425-3(마을회관 주변),생활방범,1,200,북동,30,2022-09-01,054-330-6663,36.0406891,128.9083652,2025-05-28
영천시청,경상북도 영천시 화남면 대천2길 7,경상북도 영천시 화남면 대천리 425-3(마을회관 주변),생활방범,1,200,정북,30,2022-09-01,054-330-6663,36.0406891,128.9083652,2025-05-28
영천시청,,경상북도 영천시 임고면 삼매리 546-1,생활방범,1,200,정남,30,2022-09-01,054-330-6663,36.0590184,128.9967019,2025-05-28
영천시청,,경상북도 영천시 임고면 삼매리 546-1,생활방범,1,200,정북,30,2022-09-01,054-330-6663,36.0590184,128.9967019,2025-05-28
영천시청,,경상북도 영천시 임고면 매호리 671-3(매호1리마을 진입로 입구),생활방범,1,200,남서,30,2022-09-01,054-330-6663,35.9969544,128.9673124,2025-05-28
영천시청,,경상북도 영천시 임고면 매호리 671-3(매호1리마을 진입로 입구),생활방범,1,200,북동,30,2022-09-01,054-330-6663,35.9969544,128.9673124,2025-05-28
영천시청,,경상북도 영천시 임고면 양항리 102-6(임고교차로 주변),생활방범,1,200,정북,30,2022-09-01,054-330-6663,36.0040658,128.9707116,2025-05-28
영천시청,,경상북도 영천시 임고면 양항리 102-6(임고교차로 주변),생활방범,1,200,정남,30,2022-09-01,054-330-6663,36.0040658,128.9707116,2025-05-28
영천시청,,경상북도 영천시 임고면 선원리 939-4,생활방범,1,200,정동,30,2022-09-01,054-330-6663,36.0363733,128.9709889,2025-05-28
영천시청,,경상북도 영천시 임고면 선원리 939-4,생활방범,1,200,정서,30,2022-09-01,054-330-6663,36.0363733,128.9709889,2025-05-28
영천시청,,경상북도 영천시 임고면 선원리 939-4,생활방범,1,200,정북,30,2022-09-01,054-330-6663,36.0363733,128.9709889,2025-05-28
영천시청,,경상북도 영천시 임고면 선원리 939-4,생활방범,1,200,360도전방면,30,2022-09-01,054-330-6663,36.0363733,128.9709889,2025-05-28
영천시청,,경상북도 영천시 고경면 칠전리 103-1,생활방범,1,200,정남,30,2022-09-01,054-330-6663,35.9495449,129.094158,2025-05-28
영천시청,,경상북도 영천시 고경면 칠전리 103-1,생활방범,1,200,정북,30,2022-09-01,054-330-6663,35.9495449,129.094158,2025-05-28
영천시청,,경상북도 영천시 고경면 칠전리 103-1,생활방범,1,200,남서,30,2022-09-01,054-330-6663,35.9495449,129.094158,2025-05-28
영천시청,,경상북도 영천시 고경면 칠전리 103-1,생활방범,1,200,북서,30,2022-09-01,054-330-6663,35.9495449,129.094158,2025-05-28
영천시청,,경상북도 영천시 고경면 대의리 713-1(마을회관 주변),생활방범,1,200,남동,30,2022-09-01,054-330-6663,35.9712844,128.9805224,2025-05-28
영천시청,,경상북도 영천시 고경면 대의리 713-1(마을회관 주변),생활방범,1,200,북서,30,2022-09-01,054-330-6663,35.9712844,128.9805224,2025-05-28
영천시청,경상북도 영천시 고경면 용담로 1802,경상북도 영천시 고경면 파계리 336(승강장옆),생활방범,1,200,정동,30,2022-09-01,054-330-6663,35.9607204,129.1116436,2025-05-28
영천시청,경상북도 영천시 고경면 용담로 1802,경상북도 영천시 고경면 파계리 336(승강장옆),생활방범,1,200,정서,30,2022-09-01,054-330-6663,35.9607204,129.1116436,2025-05-28
영천시청,,경상북도 영천시 북안면 서당리 3(서당교주변),생활방범,1,200,북동,30,2022-09-01,054-330-6663,35.901801,129.0111274,2025-05-28
영천시청,,경상북도 영천시 북안면 서당리 3(서당교주변),생활방범,1,200,남서,30,2022-09-01,054-330-6663,35.901801,129.0111274,2025-05-28
영천시청,,경상북도 영천시 금호읍 오계리 880-5(대창강회리마을입구),생활방범,1,200,정북,30,2022-09-01,054-330-6663,35.8957387,128.8887241,2025-05-28
영천시청,,경상북도 영천시 금호읍 오계리 880-5(대창강회리마을입구),생활방범,1,200,정남,30,2022-09-01,054-330-6663,35.8957387,128.8887241,2025-05-28
영천시청,,경상북도 영천시 대창면 운천리 371-3(운천1리 경로당 부근),생활방범,1,200,북동,30,2022-09-01,054-330-6663,35.8661105,128.9543968,2025-05-28
영천시청,,경상북도 영천시 대창면 운천리 371-3(운천1리 경로당 부근),생활방범,1,200,남서,30,2022-09-01,054-330-6663,35.8661105,128.9543968,2025-05-28
영천시청,,경상북도 영천시 대창면 오길리 877-3(오길1리 마을 입구),생활방범,1,200,정북,30,2022-09-01,054-330-6663,35.8624982,128.9266286,2025-05-28
영천시청,,경상북도 영천시 대창면 오길리 877-3(오길1리 마을 입구),생활방범,1,200,정남,30,2022-09-01,054-330-6663,35.8624982,128.9266286,2025-05-28
영천시청,,경상북도 영천시 대창면 오길리 877-3(오길1리 마을 입구),생활방범,1,200,정서,30,2022-09-01,054-330-6663,35.8624982,128.9266286,2025-05-28
영천시청,,경상북도 영천시 대창면 오길리 877-3(오길1리 마을 입구),생활방범,1,200,정동,30,2022-09-01,054-330-6663,35.8624982,128.9266286,2025-05-28
영천시청,,경상북도 영천시 대창면 용호리 933-1,생활방범,1,200,남동,30,2022-09-01,054-330-6663,35.8496241,128.9315292,2025-05-28
영천시청,,경상북도 영천시 대창면 용호리 933-1,생활방범,1,200,북동,30,2022-09-01,054-330-6663,35.8496241,128.9315292,2025-05-28
영천시청,,경상북도 영천시 대창면 용호리 933-1,생활방범,1,200,남서,30,2022-09-01,054-330-6663,35.8496241,128.9315292,2025-05-28
영천시청,,경상북도 영천시 교촌동 266-5 (서문육거리),생활방범,1,200,북동,30,2019-10-01,054-330-6663,35.9629865,128.9235506,2025-05-28
영천시청,,경상북도 영천시 교촌동 266-5 (서문육거리),생활방범,1,200,남동,30,2019-10-01,054-330-6663,35.9629865,128.9235506,2025-05-28
영천시청,,경상북도 영천시 교촌동 266-5 (서문육거리),생활방범,1,200,남서,30,2019-10-01,054-330-6663,35.9629865,128.9235506,2025-05-28
영천시청,,경상북도 영천시 교촌동 266-5 (서문육거리),생활방범,1,200,정동,30,2019-10-01,054-330-6663,35.9629865,128.9235506,2025-05-28
영천시청,,경상북도 영천시 교촌동 266-5 (서문육거리),생활방범,1,200,정북,30,2019-10-01,054-330-6663,35.9629865,128.9235506,2025-05-28
영천시청,,경상북도 영천시 교촌동 266-5 (서문육거리),생활방범,1,200,정남,30,2019-10-01,054-330-6663,35.9629865,128.9235506,2025-05-28
영천시청,,경상북도 영천시 교촌동 266-5 (서문육거리),생활방범,1,200,정서,30,2019-10-01,054-330-6663,35.9629865,128.9235506,2025-05-28
영천시청,,경상북도 영천시 교촌동 266-5 (서문육거리),생활방범,1,200,360도전방면,30,2019-10-01,054-330-6663,35.9629865,128.9235506,2025-05-28
영천시청,,경상북도 영천시 작산동 411 (봉작교차로),생활방범,1,200,정동,30,2018-12-01,054-330-6663,35.9387953,128.944577,2025-05-28
영천시청,,경상북도 영천시 작산동 411 (봉작교차로),생활방범,1,200,정북,30,2018-12-01,054-330-6663,35.9387953,128.944577,2025-05-28
영천시청,,경상북도 영천시 작산동 411 (봉작교차로),생활방범,1,200,정서,30,2018-12-01,054-330-6663,35.9387953,128.944577,2025-05-28
영천시청,,경상북도 영천시 작산동 411 (봉작교차로),생활방범,1,200,360도전방면,30,2018-12-01,054-330-6663,35.9387953,128.944577,2025-05-28
영천시청,,경상북도 영천시 완산동 1023-2 (미소지움 굴다리삼거리),생활방범,1,200,북서,30,2018-12-01,054-330-6663,35.9648196,128.9396324,2025-05-28
영천시청,,경상북도 영천시 완산동 1023-2 (미소지움 굴다리삼거리),생활방범,1,200,남동,30,2018-12-01,054-330-6663,35.9648196,128.9396324,2025-05-28
영천시청,,경상북도 영천시 완산동 1023-2 (미소지움 굴다리삼거리),생활방범,1,200,360도전방면,30,2018-12-01,054-330-6663,35.9648196,128.9396324,2025-05-28
영천시청,,경상북도 영천시 북안면 반정리205 (유천소교앞),생활방범,1,200,정북,30,2022-09-01,054-330-6663,35.9247703,129.0011277,2025-05-28
영천시청,,경상북도 영천시 북안면 반정리205 (유천소교앞),생활방범,1,200,정남,30,2022-09-01,054-330-6663,35.9247703,129.0011277,2025-05-28
영천시청,,경상북도 영천시 완산동 969-2 (롯데시네마앞사거리),생활방범,1,200,북서,30,2018-12-01,054-330-6663,35.963532,128.940783,2025-05-28
영천시청,,경상북도 영천시 완산동 969-2 (롯데시네마앞사거리),생활방범,1,200,남서,30,2018-12-01,054-330-6663,35.963532,128.940783,2025-05-28
영천시청,,경상북도 영천시 완산동 969-2 (롯데시네마앞사거리),생활방범,1,200,북동,30,2018-12-01,054-330-6663,35.963532,128.940783,2025-05-28
영천시청,,경상북도 영천시 완산동 969-2 (롯데시네마앞사거리),생활방범,1,200,360도전방면,30,2018-12-01,054-330-6663,35.963532,128.940783,2025-05-28
영천시청,,경상북도 영천시 금노동 372-99 (영천 금노 지하차도),생활방범,1,200,정북,30,2018-12-01,054-330-6663,35.9575016,128.9341489,2025-05-28
영천시청,,경상북도 영천시 금노동 372-99 (영천 금노 지하차도),생활방범,1,200,정동,30,2018-12-01,054-330-6663,35.9575016,128.9341489,2025-05-28
영천시청,,경상북도 영천시 금노동 372-99 (영천 금노 지하차도),생활방범,1,200,정남,30,2018-12-01,054-330-6663,35.9575016,128.9341489,2025-05-28
영천시청,,경상북도 영천시 금노동 372-99 (영천 금노 지하차도),생활방범,1,200,정서,30,2018-12-01,054-330-6663,35.9575016,128.9341489,2025-05-28
영천시청,,경상북도 영천시 문외동 253-4 (센트럴타운삼거리),생활방범,1,200,정북,30,2019-12-01,054-330-6663,35.9718292,128.9350705,2025-05-28
영천시청,,경상북도 영천시 문외동 253-4 (센트럴타운삼거리),생활방범,1,200,정동,30,2019-12-01,054-330-6663,35.9718292,128.9350705,2025-05-28
영천시청,,경상북도 영천시 문외동 253-4 (센트럴타운삼거리),생활방범,1,200,정서,30,2019-12-01,054-330-6663,35.9718292,128.9350705,2025-05-28
영천시청,,경상북도 영천시 문외동 253-4 (센트럴타운삼거리),생활방범,1,200,360도전방면,30,2019-12-01,054-330-6663,35.9718292,128.9350705,2025-05-28
영천시청,경상북도 영천시 야사3길31(삼육수산앞삼거리),경상북도 영천시 야사동 142-4,생활방범,1,200,북서,30,2020-11-01,054-330-6663,35.9753723,128.9450615,2025-05-28
영천시청,경상북도 영천시 야사3길31(삼육수산앞삼거리),경상북도 영천시 야사동 142-4,생활방범,1,200,남동,30,2020-11-01,054-330-6663,35.9753723,128.9450615,2025-05-28
영천시청,경상북도 영천시 야사3길31(삼육수산앞삼거리),경상북도 영천시 야사동 142-4,생활방범,1,200,정남,30,2020-11-01,054-330-6663,35.9753723,128.9450615,2025-05-28
영천시청,경상북도 영천시 장천1길 18-3,경상북도 영천시 조교동 883-1 (영화교강변공원 조교동 방향),생활방범,1,200,남동,30,2020-11-01,054-330-6663,35.9690217,128.9591773,2025-05-28
영천시청,경상북도 영천시 장천1길 18-3,경상북도 영천시 조교동 883-1 (영화교강변공원 조교동 방향),생활방범,1,200,남서,30,2020-11-01,054-330-6663,35.9690217,128.9591773,2025-05-28
영천시청,경상북도 영천시 장천1길 18-3,경상북도 영천시 조교동 883-1 (영화교강변공원 조교동 방향),생활방범,1,200,정북,30,2020-11-01,054-330-6663,35.9690217,128.9591773,2025-05-28
영천시청,,경상북도 영천시 과전동 143 (영천교 교각 밑),생활방범,1,200,북동,30,2020-11-01,054-330-6663,35.9650975,128.9326885,2025-05-28
영천시청,,경상북도 영천시 과전동 143 (영천교 교각 밑),생활방범,1,200,남서,30,2020-11-01,054-330-6663,35.9650975,128.9326885,2025-05-28
영천시청,,경상북도 영천시 채신동 720-4 (보호수근처),생활방범,1,200,북동,30,2020-11-01,054-330-6663,35.9117323,128.959211,2025-05-28
영천시청,,경상북도 영천시 채신동 720-4 (보호수근처),생활방범,1,200,남서,30,2020-11-01,054-330-6663,35.9117323,128.959211,2025-05-28
영천시청,,경상북도 영천시 완산동 1051-3 (영천교 교각 밑),생활방범,1,200,정북,30,2020-11-01,054-330-6663,35.9650975,128.9326885,2025-05-28
영천시청,,경상북도 영천시 완산동 1051-3 (영천교 교각 밑),생활방범,1,200,정남,30,2020-11-01,054-330-6663,35.9650975,128.9326885,2025-05-28
영천시청,,경상북도 영천시 완산동 1051-3 (영천교 교각 밑),생활방범,1,200,정서,30,2021-04-01,054-330-6663,35.9650975,128.9326885,2025-05-28
영천시청,,경상북도 영천시 완산동 1051-3 (영천교 교각 밑),생활방범,1,200,정동,30,2021-04-01,054-330-6663,35.9650975,128.9326885,2025-05-28
영천시청,,경상북도 영천시 야사동 426-3 동부자율방범대 앞,생활방범,1,200,남서,30,2021-12-01,054-330-6663,35.9799657,128.9472863,2025-05-28
영천시청,,경상북도 영천시 야사동 426-3 동부자율방범대 앞,생활방범,1,200,북동,30,2021-12-01,054-330-6663,35.9799657,128.9472863,2025-05-28
영천시청,,경상북도 영천시 야사동 426-3 동부자율방범대 앞,생활방범,1,200,정서,30,2021-12-01,054-330-6663,35.9799657,128.9472863,2025-05-28
영천시청,경상북도 영천시 상신기길 95-9 (신기동),경상북도 영천시 신기동 173-1,생활방범,1,200,정북,30,2021-12-01,054-330-6663,35.9987159,128.9567063,2025-05-28
영천시청,경상북도 영천시 상신기길 95-9 (신기동),경상북도 영천시 신기동 173-1,생활방범,1,200,정남,30,2021-12-01,054-330-6663,35.9987159,128.9567063,2025-05-28
영천시청,,경상북도 영천시 교촌동 70-6 영천향교 앞,생활방범,1,200,정북,30,2021-12-01,054-330-6663,35.96953,128.9293989,2025-05-28
영천시청,,경상북도 영천시 교촌동 70-6 영천향교 앞,생활방범,1,200,정남,30,2021-12-01,054-330-6663,35.96953,128.9293989,2025-05-28
영천시청,,경상북도 영천시 교촌동 70-6 영천향교 앞,생활방범,1,200,정서,30,2021-12-01,054-330-6663,35.96953,128.9293989,2025-05-28
영천시청,,경상북도 영천시 교촌동 70-6 영천향교 앞,생활방범,1,200,정동,30,2021-12-01,054-330-6663,35.96953,128.9293989,2025-05-28
영천시청,,경상북도 영천시 망정동 280-2(포은초앞지하도),생활방범,1,200,남서,30,2021-12-01,054-330-6663,35.9796291,128.9509837,2025-05-28
영천시청,,경상북도 영천시 망정동 280-2(포은초앞지하도),생활방범,1,200,북동,30,2021-12-01,054-330-6663,35.9796291,128.9509837,2025-05-28
영천시청,,경상북도 영천시 망정동 280-2(포은초앞지하도),생활방범,1,200,정서,30,2021-12-01,054-330-6663,35.9796291,128.9509837,2025-05-28
영천시청,경상북도 영천시 서문길 19 (성내동),경상북도 영천시 성내동 183-8(영일떡방앗간앞),생활방범,1,200,정동,30,2021-12-01,054-330-6663,35.9640697,128.9250782,2025-05-28
영천시청,경상북도 영천시 서문길 19 (성내동),경상북도 영천시 성내동 183-8(영일떡방앗간앞),생활방범,1,200,정서,30,2021-12-01,054-330-6663,35.9640697,128.9250782,2025-05-28
영천시청,,경상북도 영천시 교촌동 257-8 삼거리(영천여중진입로삼거리),생활방범,1,200,정동,30,2021-12-01,054-330-6663,35.9671472,128.9228275,2025-05-28
영천시청,,경상북도 영천시 교촌동 257-8 삼거리(영천여중진입로삼거리),생활방범,1,200,정서,30,2021-12-01,054-330-6663,35.9671472,128.9228275,2025-05-28
영천시청,,경상북도 영천시 창구동 27 조양공원 부근,생활방범,1,200,남서,30,2021-12-01,054-330-6663,35.9671521,128.9324554,2025-05-28
영천시청,,경상북도 영천시 창구동 27 조양공원 부근,생활방범,1,200,북동,30,2021-12-01,054-330-6663,35.9671521,128.9324554,2025-05-28
영천시청,,경상북도 영천시 창구동 27 조양공원 부근,생활방범,1,200,360도전방면,30,2021-12-01,054-330-6663,35.9671521,128.9324554,2025-05-28
영천시청,경상북도 영천시 문화새길 59 (야사동),경상북도 영천시 야사동 219-8(영천종합세탁 앞),생활방범,1,200,정북,30,2022-09-01,054-330-6663,35.9718835,128.947569,2025-05-28
영천시청,경상북도 영천시 문화새길 59 (야사동),경상북도 영천시 야사동 219-8(영천종합세탁 앞),생활방범,1,200,정남,30,2022-09-01,054-330-6663,35.9718835,128.947569,2025-05-28
영천시청,경상북도 영천시 문화새길 59 (야사동),경상북도 영천시 야사동 219-8(영천종합세탁 앞),생활방범,1,200,정서,30,2022-09-01,054-330-6663,35.9718835,128.947569,2025-05-28
영천시청,경상북도 영천시 문화새길 59 (야사동),경상북도 영천시 야사동 219-8(영천종합세탁 앞),생활방범,1,200,정동,30,2022-09-01,054-330-6663,35.9718835,128.947569,2025-05-28
영천시청,,경상북도 영천시 야사동 658-2(하트빌 앞),생활방범,1,200,북서,30,2022-09-01,054-330-6663,35.9716372,128.9417617,2025-05-28
영천시청,,경상북도 영천시 야사동 658-2(하트빌 앞),생활방범,1,200,남동,30,2022-09-01,054-330-6663,35.9716372,128.9417617,2025-05-28
